order_id,customer_id,order_date,status,order_total
5253,1620,2024-05-26,delivered,420.92
5254,1620,2024-04-22,delivered,288.1
5255,1621,2024-03-15,delivered,556.04
5256,1621,2023-05-15,delivered,955.17
5257,1621,2023-06-12,cancelled,653.9
5258,1621,2023-02-15,delivered,710.03
5259,1622,2023-10-02,delivered,833.37
5260,1622,2022-09-14,delivered,552.6
5261,1622,2023-01-10,delivered,1017.14
5262,1623,2024-03-07,delivered,1034.27
5263,1623,2024-05-19,delivered,1170.23
5264,1623,2024-04-08,delivered,938.16
5265,1623,2024-03-12,delivered,160.23
5266,1623,2023-11-24,delivered,2824.83
5267,1623,2023-11-22,delivered,73.65
5268,1623,2024-01-30,delivered,140.21
5269,1624,2022-02-03,delivered,736.08
5270,1624,2022-08-03,delivered,467.26
5271,1625,2024-06-05,delivered,2882.87
5272,1626,2024-02-04,delivered,2566.36
5273,1626,2024-05-24,returned,378.28
5274,1626,2024-04-27,delivered,49.76
5275,1626,2024-01-18,processing,149.7
5276,1627,2023-06-06,returned,101.88
5277,1627,2023-03-12,delivered,2703.62
5278,1627,2023-03-12,delivered,865.03
5279,1627,2024-05-06,shipped,6932.17
5280,1627,2024-06-21,delivered,901.29
5281,1628,2024-05-27,delivered,855.52
5282,1628,2023-08-22,delivered,383.62
5283,1628,2023-04-07,delivered,424.76
5284,1628,2024-03-08,cancelled,144.76
5285,1630,2022-11-22,returned,1107.33
5286,1630,2022-09-09,delivered,1372.45
5287,1630,2023-04-14,delivered,763.62
5288,1630,2022-06-08,delivered,1930.96
5289,1630,2022-04-23,processing,1517.4
5290,1630,2023-05-21,returned,2143.44
5291,1630,2023-08-31,delivered,156.56
5292,1630,2023-08-16,processing,285.3
5293,1630,2022-04-23,delivered,266.19
5294,1630,2022-06-13,delivered,421.57
5295,1631,2023-05-25,delivered,1855.51
5296,1632,2024-01-11,delivered,127.5
5297,1632,2024-04-22,delivered,376.89
5298,1632,2023-10-24,delivered,1363.49
5299,1632,2023-12-05,delivered,160.45
5300,1632,2024-04-26,cancelled,1823.99
5301,1632,2024-01-25,shipped,508.14
5302,1632,2024-02-11,delivered,3225.02
5303,1632,2023-11-13,delivered,1070.1
5304,1632,2024-01-02,delivered,525.99
5305,1632,2024-01-13,delivered,1891.01
5306,1632,2024-06-20,delivered,355.23
5307,1632,2024-03-08,shipped,971.28
5308,1632,2023-11-21,cancelled,484.3
5309,1632,2024-04-27,delivered,68.12
5310,1632,2024-06-12,processing,1243.98
5311,1632,2023-10-27,delivered,23.93
5312,1632,2024-02-29,cancelled,225.36
5313,1633,2023-02-13,shipped,1810.25
5314,1633,2023-08-15,shipped,2689.18
5315,1634,2023-11-02,delivered,311.1
5316,1635,2023-01-30,delivered,274.32
5317,1635,2023-10-02,returned,2525.45
5318,1635,2023-08-23,cancelled,39.81
5319,1635,2023-12-30,cancelled,1422.8
5320,1636,2024-02-05,returned,50.27
5321,1636,2024-03-30,delivered,1119.3
5322,1636,2024-02-22,delivered,994.76
5323,1636,2024-06-02,delivered,87.24
5324,1636,2023-12-04,delivered,43.6
5325,1636,2024-03-03,shipped,907.4
5326,1636,2024-05-17,delivered,1490.51
5327,1636,2023-10-02,delivered,12.14
5328,1637,2022-08-02,delivered,1245.91
5329,1637,2024-02-24,delivered,1000.13
5330,1637,2022-08-02,delivered,191.68
5331,1637,2023-01-20,cancelled,82.86
5332,1637,2024-01-11,cancelled,191.26
5333,1637,2022-10-14,delivered,1769.81
5334,1637,2022-10-16,delivered,556.61
5335,1637,2024-02-15,delivered,34.18
5336,1638,2023-09-02,delivered,17.7
5337,1638,2023-11-18,delivered,109.38
5338,1638,2023-07-28,delivered,712.41
5339,1638,2023-09-13,delivered,629.68
5340,1638,2024-03-23,shipped,608.53
5341,1639,2024-03-15,delivered,1195.93
5342,1639,2023-05-14,processing,178.84
5343,1640,2023-07-11,cancelled,1151.52
5344,1640,2023-11-16,delivered,159.81
5345,1641,2023-09-28,delivered,691.93
5346,1642,2023-11-30,delivered,91.72
5347,1642,2024-05-14,delivered,3163.8
5348,1642,2022-07-06,delivered,1177.64
5349,1643,2023-06-25,shipped,1280.61
5350,1644,2023-05-13,delivered,798.93
5351,1644,2023-05-02,delivered,153.73
5352,1645,2023-07-31,returned,1853.54
5353,1646,2023-02-14,delivered,1838.77
5354,1646,2023-02-01,shipped,1427.67
5355,1647,2023-05-27,delivered,2105.1
5356,1647,2023-12-09,delivered,1671.39
5357,1647,2023-03-22,delivered,1350.56
5358,1647,2023-08-25,delivered,294.69
5359,1647,2024-02-24,delivered,244.66
5360,1647,2022-10-25,processing,252.67
5361,1647,2023-01-06,delivered,1009.35
5362,1648,2023-12-12,shipped,382.86
5363,1649,2024-02-06,cancelled,760.92
5364,1649,2024-06-19,delivered,909.96
5365,1650,2023-09-24,returned,466.59
5366,1650,2023-12-11,delivered,1072.43
5367,1650,2023-09-04,delivered,2058.24
5368,1650,2023-09-04,delivered,2792.94
5369,1651,2022-07-10,shipped,341.17
5370,1651,2023-03-31,delivered,239.21
5371,1651,2023-02-01,cancelled,690.89
5372,1651,2023-04-11,delivered,2901.99
5373,1653,2022-12-24,delivered,549.5
5374,1654,2023-04-15,delivered,119.1
5375,1654,2023-12-25,delivered,388.36
5376,1654,2023-08-14,delivered,1354.5
5377,1654,2023-11-22,delivered,1435.51
5378,1654,2024-03-27,delivered,1474.8
5379,1655,2024-04-20,processing,305.09
5380,1656,2024-03-28,delivered,1337.85
5381,1657,2023-12-27,shipped,2744.97
5382,1657,2023-11-01,delivered,2971.52
5383,1657,2024-02-22,delivered,366.96
5384,1657,2024-05-24,delivered,454.01
5385,1657,2024-05-04,delivered,27.47
5386,1657,2024-01-23,delivered,87.58
5387,1657,2024-04-25,delivered,862.23
5388,1657,2023-11-04,delivered,220.51
5389,1658,2023-10-07,delivered,746.89
5390,1658,2024-06-07,delivered,2826.28
5391,1658,2024-06-17,delivered,1111.82
5392,1659,2024-04-09,delivered,947.76
5393,1660,2023-03-07,shipped,436.04
5394,1662,2023-04-30,delivered,856.28
5395,1662,2023-04-07,delivered,47.34
5396,1662,2023-04-02,delivered,127.28
5397,1662,2023-08-06,shipped,1462.35
5398,1662,2023-07-25,delivered,262.74
5399,1662,2023-07-20,delivered,1351.6
5400,1663,2024-04-03,delivered,1526.51
5401,1663,2022-09-27,shipped,1819.38
5402,1664,2023-04-09,delivered,333.0
5403,1664,2023-09-02,processing,2058.01
5404,1665,2024-03-06,cancelled,792.68
5405,1666,2023-08-07,delivered,2450.85
5406,1666,2023-12-05,shipped,1772.43
5407,1667,2024-02-25,delivered,668.46
5408,1667,2023-08-27,delivered,459.48
5409,1667,2024-03-28,delivered,521.64
5410,1668,2023-06-29,returned,1273.21
5411,1668,2024-03-02,shipped,2312.55
5412,1669,2024-05-21,processing,1322.58
5413,1669,2023-03-25,delivered,1323.11
5414,1669,2023-03-31,delivered,562.34
5415,1669,2024-06-24,processing,124.83
5416,1669,2024-06-16,delivered,660.12
5417,1669,2023-10-06,returned,2185.31
5418,1669,2023-04-12,delivered,1284.49
5419,1669,2023-12-24,delivered,788.89
5420,1670,2024-01-01,processing,2583.36
5421,1671,2023-11-27,delivered,1275.87
5422,1671,2024-03-27,delivered,363.48
5423,1672,2023-06-17,delivered,151.32
5424,1673,2024-01-23,delivered,1142.46
5425,1673,2023-10-23,delivered,356.16
5426,1674,2023-08-18,delivered,2742.6
5427,1674,2023-12-08,processing,1163.82
5428,1674,2024-01-09,delivered,216.68
5429,1674,2023-12-26,delivered,1307.9
5430,1675,2023-12-07,cancelled,450.72
5431,1675,2024-04-10,delivered,303.9
5432,1675,2024-01-04,delivered,2784.97
5433,1676,2024-01-31,delivered,2015.44
5434,1676,2024-04-11,delivered,584.71
5435,1677,2022-12-10,processing,759.64
5436,1677,2022-09-23,shipped,267.4
5437,1678,2024-06-27,delivered,608.07
5438,1678,2023-11-21,processing,21.05
5439,1680,2023-07-07,delivered,153.64
5440,1680,2023-06-05,delivered,801.25
5441,1680,2023-08-21,delivered,547.34
5442,1680,2024-03-01,delivered,271.5
5443,1680,2024-02-24,delivered,203.08
5444,1681,2024-03-25,delivered,341.61
5445,1682,2024-01-21,delivered,638.58
5446,1682,2023-05-02,delivered,376.32
5447,1682,2023-12-30,delivered,382.32
5448,1682,2024-01-03,delivered,452.73
5449,1682,2023-06-02,delivered,734.67
5450,1682,2022-06-24,delivered,333.94
5451,1682,2023-11-04,processing,221.49
5452,1683,2024-02-04,delivered,2419.74
5453,1683,2023-05-12,delivered,1026.29
5454,1683,2023-10-16,delivered,671.24
5455,1683,2023-04-04,shipped,709.32
5456,1683,2022-01-31,returned,80.4
5457,1684,2024-04-19,delivered,293.72
5458,1684,2024-01-01,delivered,759.55
5459,1684,2024-06-19,delivered,207.3
5460,1684,2023-08-14,delivered,608.9
5461,1685,2024-04-06,shipped,550.1
5462,1685,2022-12-17,delivered,627.81
5463,1685,2022-11-10,shipped,1392.56
5464,1685,2023-06-10,delivered,725.47
5465,1686,2023-04-21,delivered,1236.69
5466,1686,2023-12-30,shipped,1410.47
5467,1687,2023-11-07,delivered,497.18
5468,1687,2024-03-24,cancelled,159.69
5469,1687,2024-04-02,delivered,131.43
5470,1688,2023-04-22,delivered,2211.93
5471,1688,2024-02-12,cancelled,1684.04
5472,1688,2024-05-25,cancelled,807.3
5473,1689,2024-01-28,delivered,519.92
5474,1690,2023-01-06,delivered,190.24
5475,1690,2022-07-16,delivered,444.12
5476,1691,2024-06-29,shipped,1947.73
5477,1692,2024-06-18,cancelled,918.2
5478,1692,2024-04-15,delivered,328.43
5479,1693,2023-05-05,delivered,1140.52
5480,1693,2023-12-03,shipped,1769.46
5481,1693,2024-05-06,shipped,511.93
5482,1693,2023-06-02,delivered,1650.17
5483,1695,2023-03-27,delivered,878.31
5484,1695,2022-07-09,delivered,494.94
5485,1695,2024-04-09,shipped,517.0
5486,1695,2023-09-14,delivered,183.12
5487,1695,2023-09-02,delivered,642.24
5488,1695,2023-01-04,processing,125.45
5489,1696,2023-10-29,delivered,1236.52
5490,1697,2024-02-13,delivered,269.68
5491,1697,2023-01-28,delivered,186.69
5492,1697,2024-01-10,shipped,135.01
5493,1697,2023-09-18,delivered,495.74
5494,1697,2023-08-03,shipped,447.49
5495,1698,2023-09-10,delivered,1501.32
5496,1699,2022-10-01,delivered,183.39
5497,1699,2023-08-31,delivered,3200.8
5498,1700,2024-03-31,delivered,2332.83
5499,1701,2022-10-01,processing,183.73
5500,1702,2022-08-10,delivered,1397.58
5501,1702,2023-03-08,delivered,78.14
5502,1702,2024-05-01,processing,2739.05
5503,1702,2023-08-30,cancelled,146.98
5504,1702,2023-07-22,delivered,82.24
5505,1703,2024-06-20,returned,394.48
5506,1704,2023-07-13,shipped,1433.39
5507,1705,2023-11-09,cancelled,403.43
5508,1705,2024-05-22,delivered,629.72
5509,1706,2024-06-18,cancelled,131.46
5510,1706,2024-06-22,delivered,350.64
5511,1706,2023-11-19,delivered,983.57
5512,1707,2024-04-02,processing,37.18
5513,1707,2024-03-07,shipped,3652.72
5514,1707,2024-03-13,delivered,84.46
5515,1707,2024-02-19,processing,468.68
5516,1707,2023-12-24,processing,1294.36
5517,1707,2024-01-27,delivered,901.07
5518,1707,2024-01-05,delivered,3129.87
5519,1708,2024-02-25,delivered,201.06
5520,1708,2023-12-12,delivered,309.52
5521,1708,2024-02-29,delivered,1396.47
5522,1708,2023-12-17,delivered,62.76
5523,1708,2024-04-13,delivered,2555.32
5524,1708,2024-06-11,cancelled,1792.04
5525,1710,2023-08-20,shipped,998.36
5526,1710,2022-08-21,delivered,855.99
5527,1710,2022-10-01,cancelled,2932.47
5528,1711,2024-03-02,delivered,54.07
5529,1712,2023-08-03,delivered,2363.53
5530,1712,2024-01-01,cancelled,58.92
5531,1713,2024-04-04,delivered,650.31
5532,1713,2023-12-01,delivered,36.26
5533,1715,2023-08-23,cancelled,675.28
5534,1717,2024-02-28,cancelled,1046.87
5535,1717,2023-04-22,delivered,224.18
5536,1717,2023-11-18,shipped,973.24
5537,1717,2023-06-15,delivered,149.07
5538,1718,2023-08-25,shipped,2447.05
5539,1718,2023-08-10,delivered,2350.86
5540,1718,2023-09-21,delivered,1214.21
5541,1718,2023-05-16,delivered,421.42
5542,1718,2023-02-26,delivered,88.34
5543,1718,2023-07-29,cancelled,550.4
5544,1718,2023-07-27,shipped,624.99
5545,1718,2023-07-27,delivered,474.42
5546,1719,2023-09-20,delivered,1835.22
5547,1719,2023-08-20,processing,1842.14
5548,1719,2023-05-25,shipped,328.41
5549,1719,2023-04-21,delivered,1367.48
5550,1719,2024-01-20,delivered,43.11
5551,1719,2023-09-25,delivered,780.7
5552,1719,2023-01-04,delivered,468.98
5553,1719,2023-03-04,processing,742.0
5554,1719,2023-08-10,delivered,303.08
5555,1719,2022-11-17,delivered,200.76
5556,1719,2023-01-13,cancelled,179.49
5557,1719,2023-01-20,delivered,361.3
5558,1719,2024-04-11,delivered,3122.24
5559,1721,2023-01-23,delivered,108.51
5560,1721,2024-03-05,delivered,159.88
5561,1721,2023-01-10,delivered,133.35
5562,1721,2023-10-26,delivered,1045.46
5563,1722,2024-01-05,delivered,383.47
5564,1722,2023-09-18,delivered,2142.44
5565,1722,2024-05-25,delivered,1246.8
5566,1722,2024-05-15,delivered,1316.03
5567,1722,2024-03-29,shipped,66.22
5568,1723,2024-02-05,delivered,1350.88
5569,1723,2023-11-01,shipped,1847.32
5570,1724,2023-08-07,delivered,1222.59
5571,1725,2023-09-01,delivered,542.37
5572,1725,2024-02-08,delivered,1990.79
5573,1726,2024-01-05,delivered,1227.47
5574,1726,2024-06-25,shipped,155.07
5575,1726,2024-02-25,delivered,1061.06
5576,1727,2023-12-30,delivered,401.79
5577,1727,2023-12-12,delivered,1240.06
5578,1727,2024-01-11,delivered,1191.97
5579,1727,2024-03-22,delivered,1682.67
5580,1727,2024-06-23,delivered,3038.31
5581,1728,2024-06-25,delivered,599.58
5582,1728,2024-03-05,returned,1354.44
5583,1729,2023-04-12,delivered,3998.86
5584,1730,2024-06-24,cancelled,1771.36
5585,1730,2024-05-10,returned,1236.53
5586,1730,2023-09-13,returned,2245.04
5587,1730,2022-03-31,cancelled,1656.38
5588,1730,2022-10-13,delivered,1441.31
5589,1731,2024-01-06,delivered,518.33
5590,1731,2023-11-02,delivered,713.82
5591,1732,2024-03-25,processing,370.65
5592,1733,2024-01-10,delivered,794.44
5593,1733,2024-06-24,delivered,2244.62
5594,1733,2023-11-17,delivered,970.71
5595,1733,2023-06-06,cancelled,678.5
5596,1734,2023-10-08,delivered,3265.59
5597,1734,2023-11-07,cancelled,508.56
5598,1734,2023-12-03,delivered,428.53
5599,1734,2024-03-30,delivered,788.49
5600,1734,2024-04-01,delivered,2556.44
5601,1734,2024-05-17,delivered,1758.92
5602,1734,2023-09-25,delivered,912.87
5603,1734,2024-04-01,delivered,513.69
5604,1734,2024-02-28,delivered,957.6
5605,1734,2023-12-05,delivered,562.82
5606,1734,2024-03-10,delivered,306.83
5607,1734,2023-11-04,delivered,756.44
5608,1734,2023-09-29,delivered,2358.02
5609,1735,2024-02-02,delivered,142.31
5610,1735,2024-03-20,delivered,207.0
5611,1735,2024-02-24,delivered,2022.71
5612,1735,2024-05-02,delivered,36.05
5613,1736,2023-10-22,shipped,3077.21
5614,1736,2023-11-26,delivered,1999.51
5615,1738,2023-07-21,delivered,670.84
5616,1738,2023-02-02,cancelled,1007.41
5617,1738,2023-12-26,delivered,3246.4
5618,1738,2022-03-24,delivered,238.04
5619,1738,2023-12-20,delivered,311.1
5620,1738,2024-01-26,delivered,253.49
5621,1738,2023-10-23,delivered,2789.16
5622,1738,2023-06-18,delivered,596.62
5623,1738,2022-10-05,cancelled,498.14
5624,1738,2022-07-14,delivered,859.27
5625,1738,2024-04-01,delivered,872.06
5626,1738,2024-06-30,delivered,888.16
5627,1738,2022-07-30,delivered,819.31
5628,1738,2023-01-29,delivered,830.52
5629,1739,2022-07-30,delivered,468.52
5630,1739,2022-07-08,delivered,239.48
5631,1740,2023-11-17,delivered,1290.93
5632,1740,2024-05-13,processing,1635.83
5633,1741,2023-07-07,delivered,909.08
5634,1741,2024-03-27,shipped,1720.65
5635,1742,2024-05-15,delivered,48.66
5636,1742,2024-03-07,delivered,404.09
5637,1742,2024-04-10,delivered,1179.16
5638,1742,2023-07-30,delivered,351.7
5639,1742,2024-04-14,delivered,324.72
5640,1743,2023-02-23,delivered,1737.69
5641,1743,2024-01-23,shipped,332.13
5642,1745,2024-05-28,shipped,364.14
5643,1746,2024-02-10,delivered,178.92
5644,1747,2024-03-23,delivered,1395.03
5645,1748,2023-07-30,delivered,48.96
5646,1748,2023-01-31,delivered,131.98
5647,1749,2023-08-17,delivered,248.65
5648,1749,2024-04-14,delivered,1000.58
5649,1750,2024-05-19,processing,506.07
5650,1750,2023-09-21,shipped,2260.82
5651,1750,2024-02-25,delivered,307.75
5652,1750,2024-02-01,delivered,253.95
5653,1750,2023-10-13,delivered,776.61
5654,1750,2023-09-23,delivered,237.76
5655,1751,2024-05-31,delivered,1938.18
5656,1751,2024-02-11,returned,1132.56
5657,1751,2024-06-30,delivered,96.92
5658,1752,2024-05-17,cancelled,622.69
5659,1752,2024-05-18,processing,1970.67
5660,1752,2023-12-06,delivered,1523.89
5661,1752,2024-01-27,cancelled,2012.55
5662,1753,2023-05-29,delivered,848.52
5663,1754,2023-06-07,shipped,153.47
5664,1754,2024-06-29,delivered,1162.95
5665,1754,2023-11-14,shipped,334.63
5666,1754,2023-05-13,delivered,2815.8
5667,1754,2023-04-16,delivered,330.59
5668,1754,2023-02-26,delivered,767.1
5669,1754,2022-12-23,shipped,436.29
5670,1754,2023-01-29,returned,1116.59
5671,1754,2023-06-01,delivered,659.85
5672,1755,2023-10-15,processing,699.8
5673,1755,2023-09-23,delivered,879.09
5674,1755,2023-06-11,processing,330.92
5675,1755,2023-08-08,cancelled,166.46
5676,1756,2023-06-19,shipped,764.58
5677,1756,2022-10-17,delivered,1749.76
5678,1758,2023-04-13,delivered,25.78
5679,1758,2024-03-26,cancelled,671.34
5680,1758,2023-06-22,delivered,675.49
5681,1758,2023-08-09,delivered,207.16
5682,1758,2023-05-06,delivered,828.65
5683,1758,2023-06-15,cancelled,2224.89
5684,1759,2024-04-11,delivered,533.04
5685,1760,2024-05-24,processing,580.4
5686,1760,2023-09-18,delivered,1136.02
5687,1760,2023-06-12,delivered,603.42
5688,1760,2024-02-03,returned,373.9
5689,1760,2023-06-08,delivered,855.41
5690,1760,2024-01-27,delivered,1516.34
5691,1761,2023-12-15,delivered,1593.36
5692,1761,2024-02-25,delivered,350.93
5693,1761,2023-03-17,shipped,2754.6
5694,1761,2023-04-28,processing,529.56
5695,1762,2023-03-29,processing,1003.32
5696,1762,2023-11-22,shipped,2386.19
5697,1762,2024-06-16,processing,13.53
5698,1762,2023-07-10,delivered,203.31
5699,1763,2022-11-08,shipped,2150.62
5700,1763,2023-06-16,shipped,291.34
5701,1764,2023-08-30,delivered,503.06
5702,1764,2023-05-07,delivered,431.3
5703,1764,2023-11-05,delivered,912.85
5704,1764,2023-12-18,delivered,559.4
5705,1765,2023-09-25,delivered,839.75
5706,1765,2024-03-07,delivered,359.97
5707,1765,2024-01-24,delivered,56.02
5708,1765,2023-10-09,delivered,697.17
5709,1766,2024-06-19,delivered,33.16
5710,1766,2024-03-27,delivered,145.23
5711,1766,2024-02-04,shipped,1256.74
5712,1766,2024-02-08,returned,518.81
5713,1766,2023-11-19,shipped,1566.82
5714,1766,2024-04-16,processing,696.54
5715,1766,2024-05-03,delivered,775.88
5716,1766,2024-01-04,shipped,1727.36
5717,1767,2024-02-25,delivered,822.28
5718,1767,2024-01-07,delivered,216.69
5719,1768,2023-01-08,delivered,824.26
5720,1768,2023-05-08,shipped,3245.78
5721,1768,2024-06-30,delivered,617.86
5722,1768,2022-12-12,shipped,1359.79
5723,1769,2024-04-23,delivered,1258.9
5724,1769,2024-01-25,delivered,963.51
5725,1769,2023-11-08,delivered,1229.86
5726,1769,2023-06-14,delivered,328.24
5727,1769,2022-09-26,delivered,1414.23
5728,1769,2022-07-10,delivered,681.3
5729,1770,2022-07-06,shipped,84.54
5730,1770,2023-07-29,shipped,1011.51
5731,1770,2024-03-31,delivered,1653.52
5732,1771,2022-12-14,delivered,888.94
5733,1771,2023-02-10,delivered,666.98
5734,1772,2023-01-05,delivered,496.68
5735,1772,2023-11-03,delivered,348.75
5736,1772,2024-01-31,delivered,34.9
5737,1772,2024-03-21,delivered,200.59
5738,1773,2023-02-22,processing,206.35
5739,1773,2023-12-20,delivered,824.69
5740,1774,2023-07-23,cancelled,665.13
5741,1775,2024-06-27,delivered,193.86
5742,1775,2024-03-18,delivered,765.54
5743,1775,2023-08-21,delivered,268.64
5744,1776,2022-12-10,delivered,86.3
5745,1777,2023-11-27,delivered,274.39
5746,1777,2023-12-11,delivered,257.7
5747,1777,2023-05-20,returned,853.25
5748,1777,2023-03-18,delivered,149.96
5749,1777,2023-02-18,delivered,1057.74
5750,1779,2023-03-23,delivered,175.17
5751,1779,2022-10-12,shipped,2336.64
5752,1779,2023-04-20,cancelled,1227.88
5753,1779,2022-12-03,delivered,1300.93
5754,1779,2023-01-11,returned,352.01
5755,1780,2023-08-18,delivered,1964.03
5756,1780,2023-07-25,delivered,1735.77
5757,1781,2023-04-21,shipped,423.2
5758,1781,2023-09-09,returned,158.54
5759,1781,2024-03-08,delivered,1174.71
5760,1781,2023-05-09,processing,418.43
5761,1781,2022-03-22,delivered,630.06
5762,1781,2022-11-19,processing,227.43
5763,1782,2023-08-23,returned,65.1
5764,1782,2023-12-25,delivered,27.46
5765,1782,2023-02-03,cancelled,2157.21
5766,1782,2024-01-20,delivered,78.48
5767,1782,2024-01-06,delivered,531.2
5768,1783,2023-11-19,delivered,166.98
5769,1783,2023-09-05,delivered,292.05
5770,1783,2022-08-13,delivered,106.29
5771,1784,2024-04-03,delivered,407.91
5772,1785,2023-09-28,delivered,1070.88
5773,1785,2024-05-29,returned,238.62
5774,1786,2022-08-04,delivered,282.08
5775,1786,2023-11-06,delivered,139.91
5776,1786,2024-03-28,delivered,633.0
5777,1787,2023-02-06,delivered,9.74
5778,1788,2022-10-12,delivered,841.63
5779,1788,2022-06-15,delivered,31.75
5780,1788,2023-05-23,delivered,399.96
5781,1788,2022-08-19,delivered,148.77
5782,1789,2023-11-11,processing,865.11
5783,1789,2023-11-01,delivered,18.81
5784,1789,2023-02-23,delivered,15.93
5785,1789,2024-01-08,delivered,2399.03
5786,1790,2024-06-01,delivered,902.09
5787,1790,2024-06-06,shipped,371.85
5788,1790,2023-08-27,delivered,81.22
5789,1791,2024-04-06,delivered,493.98
5790,1791,2024-02-29,delivered,461.7
5791,1793,2024-06-05,shipped,935.24
5792,1793,2023-02-18,delivered,2400.34
5793,1793,2023-09-24,delivered,61.35
5794,1793,2023-08-28,delivered,1755.22
5795,1793,2024-03-09,delivered,447.84
5796,1794,2022-09-14,delivered,38.54
5797,1794,2023-07-28,delivered,822.88
5798,1795,2023-08-26,returned,221.69
5799,1795,2024-06-22,delivered,107.12
5800,1795,2024-03-22,shipped,1169.45
5801,1795,2024-06-05,returned,1056.92
5802,1795,2024-01-11,delivered,1423.53
5803,1795,2023-04-28,delivered,509.21
5804,1795,2023-12-24,returned,847.32
5805,1795,2024-03-29,delivered,527.99
5806,1795,2023-05-30,delivered,554.22
5807,1795,2023-11-08,delivered,482.28
5808,1795,2023-02-10,returned,345.02
5809,1795,2023-03-07,delivered,1757.99
5810,1795,2023-07-27,delivered,96.46
5811,1796,2023-06-28,delivered,1052.85
5812,1796,2023-04-20,processing,1246.58
5813,1796,2022-06-25,delivered,728.76
5814,1797,2024-05-23,delivered,361.83
5815,1797,2024-02-11,delivered,294.97
5816,1797,2024-06-13,delivered,44.88
5817,1797,2024-01-30,delivered,1350.56
5818,1797,2024-04-24,delivered,985.61
5819,1797,2024-03-14,delivered,732.38
5820,1798,2022-05-31,delivered,1049.55
5821,1798,2023-09-01,delivered,227.73
5822,1798,2022-06-09,shipped,1947.47
5823,1798,2022-06-26,delivered,1094.13
5824,1799,2023-12-23,cancelled,572.64
5825,1800,2023-10-08,delivered,862.22
5826,1800,2024-04-29,delivered,118.65
5827,1800,2023-09-14,delivered,3061.88
5828,1800,2024-06-24,processing,168.66
5829,1801,2022-02-28,processing,481.69
5830,1801,2024-04-24,delivered,1157.11
5831,1803,2023-04-04,delivered,1031.7
5832,1803,2023-03-18,processing,872.55
5833,1804,2023-06-25,shipped,280.8
5834,1804,2023-10-23,delivered,730.29
5835,1804,2023-10-03,delivered,894.14
5836,1805,2023-01-18,delivered,2833.71
5837,1806,2023-07-28,shipped,247.47
5838,1806,2023-03-05,delivered,1882.03
5839,1806,2022-08-04,shipped,288.25
5840,1806,2022-03-06,cancelled,25.12
5841,1806,2023-08-30,delivered,746.06
5842,1808,2023-11-19,delivered,466.78
5843,1809,2023-05-07,delivered,1246.63
5844,1809,2023-03-24,processing,1483.0
5845,1810,2024-03-17,cancelled,243.01
5846,1811,2022-09-18,delivered,433.02
5847,1811,2023-11-10,delivered,672.37
5848,1811,2024-03-20,delivered,724.72
5849,1812,2023-06-10,delivered,1605.3
5850,1812,2024-03-22,delivered,1462.8
5851,1812,2023-10-21,delivered,741.23
5852,1812,2024-03-30,shipped,509.6
5853,1812,2023-11-27,delivered,291.66
5854,1812,2023-07-27,delivered,1236.85
5855,1812,2023-10-18,delivered,389.02
5856,1812,2023-06-14,delivered,187.13
5857,1812,2023-04-29,delivered,203.98
5858,1812,2023-05-05,processing,358.01
5859,1812,2024-06-13,delivered,605.07
5860,1812,2024-06-26,delivered,205.98
5861,1812,2023-05-09,delivered,1338.57
5862,1812,2023-07-13,returned,1066.71
5863,1812,2023-11-20,delivered,626.42
5864,1813,2024-02-02,delivered,993.98
5865,1814,2023-04-01,delivered,569.37
5866,1814,2023-04-24,delivered,1525.0
5867,1815,2024-02-22,delivered,598.97
5868,1815,2023-10-21,delivered,295.08
5869,1815,2024-02-27,delivered,879.88
5870,1815,2024-05-30,delivered,57.6
5871,1816,2024-06-20,delivered,859.25
5872,1816,2023-06-15,cancelled,185.14
5873,1816,2023-01-24,delivered,1158.66
5874,1817,2024-01-11,delivered,83.95
5875,1817,2024-04-19,delivered,992.4
5876,1818,2023-06-20,delivered,2658.13
5877,1818,2024-03-10,processing,1063.48
5878,1819,2023-03-22,processing,663.33
5879,1819,2023-04-10,delivered,824.36
5880,1819,2023-07-23,delivered,2298.42
5881,1819,2023-03-26,processing,403.02
5882,1820,2023-01-26,delivered,1398.63
5883,1821,2024-04-05,delivered,276.84
5884,1821,2024-05-30,delivered,2232.91
5885,1822,2024-01-21,delivered,311.72
5886,1822,2024-04-17,delivered,570.43
5887,1822,2023-10-01,delivered,1233.08
5888,1823,2023-12-02,delivered,825.17
5889,1823,2023-03-10,delivered,822.91
5890,1823,2022-12-06,delivered,223.27
5891,1824,2024-02-12,cancelled,1339.77
5892,1824,2023-10-10,delivered,85.53
5893,1824,2023-12-20,shipped,1582.92
5894,1824,2023-12-02,delivered,104.19
5895,1824,2024-02-14,delivered,32.21
5896,1824,2024-02-14,delivered,95.12
5897,1825,2024-03-12,processing,623.11
5898,1825,2023-08-30,delivered,2155.96
5899,1826,2024-02-10,delivered,528.22
5900,1826,2023-11-01,delivered,2283.64
5901,1827,2024-01-16,delivered,1166.65
5902,1827,2024-04-02,returned,628.35
5903,1827,2024-06-23,delivered,1554.72
5904,1827,2023-05-26,delivered,455.7
5905,1827,2024-02-25,processing,279.68
5906,1827,2023-04-05,delivered,2486.29
5907,1827,2022-09-03,delivered,1883.1
5908,1827,2024-02-17,delivered,375.52
