customer_id,signup_date,state,segment
2855,2023-06-13,IL,consumer
2856,2022-02-26,TX,consumer
2857,2023-02-19,NC,consumer
2858,2023-07-24,WA,consumer
2859,2023-06-13,TX,consumer
2860,2022-11-22,TX,consumer
2861,2022-05-22,TX,consumer
2862,2023-11-11,NY,small_business
2863,2023-09-02,NC,consumer
2864,2023-03-23,IL,consumer
2865,2022-03-05,CA,consumer
2866,2022-01-26,FL,consumer
2867,2022-08-19,CA,consumer
2868,2022-04-25,NY,consumer
2869,2023-09-21,NY,consumer
2870,2022-05-31,PA,enterprise
2871,2022-07-26,IL,consumer
2872,2023-12-14,NC,consumer
2873,2023-08-21,CA,consumer
2874,2022-06-09,GA,consumer
2875,2022-10-07,CA,consumer
2876,2023-01-12,TX,consumer
2877,2023-04-30,NC,small_business
2878,2023-11-15,OH,small_business
2879,2023-09-28,CA,small_business
2880,2023-12-15,FL,consumer
2881,2022-01-30,OH,consumer
2882,2022-06-22,WA,consumer
2883,2023-02-15,PA,small_business
2884,2022-02-05,CA,consumer
2885,2022-09-17,FL,consumer
2886,2022-04-23,CA,consumer
2887,2023-11-13,CA,consumer
2888,2022-02-16,IL,consumer
2889,2022-04-19,GA,consumer
2890,2022-05-23,CA,consumer
2891,2022-04-19,GA,consumer
2892,2023-02-20,OH,consumer
2893,2022-09-23,OH,consumer
2894,2023-10-29,TX,small_business
2895,2022-07-10,NY,consumer
2896,2023-01-28,CA,consumer
2897,2023-04-27,TX,consumer
2898,2023-04-02,TX,consumer
2899,2023-08-05,TX,consumer
2900,2022-05-28,CA,consumer
2901,2023-01-06,TX,consumer
2902,2023-08-08,NC,consumer
2903,2023-09-23,GA,consumer
2904,2023-03-27,NY,small_business
2905,2023-04-21,WA,consumer
2906,2023-09-23,TX,consumer
2907,2023-04-02,NY,small_business
2908,2023-11-24,GA,small_business
2909,2022-04-04,FL,consumer
2910,2022-09-11,TX,consumer
2911,2022-03-23,NY,consumer
2912,2022-03-08,FL,small_business
2913,2022-12-11,PA,consumer
2914,2022-06-14,NY,small_business
2915,2022-10-25,NY,consumer
2916,2022-11-16,TX,consumer
2917,2023-03-30,FL,small_business
2918,2023-11-22,TX,consumer
2919,2023-09-13,NC,consumer
2920,2022-10-04,OH,consumer
2921,2022-08-26,NY,consumer
2922,2023-07-17,OH,consumer
2923,2022-04-01,CA,consumer
2924,2023-01-30,NY,consumer
2925,2022-11-05,FL,consumer
2926,2022-05-14,FL,small_business
2927,2023-03-27,OH,consumer
2928,2022-08-23,WA,consumer
2929,2022-05-16,NY,consumer
2930,2023-04-22,NY,consumer
2931,2022-05-08,IL,small_business
2932,2023-05-07,TX,small_business
2933,2022-04-29,CA,small_business
2934,2022-11-14,WA,small_business
2935,2023-08-13,GA,consumer
2936,2022-06-16,WA,consumer
2937,2023-07-15,TX,consumer
2938,2023-06-11,CA,enterprise
2939,2023-10-21,NY,consumer
2940,2022-05-04,WA,consumer
2941,2023-06-07,CA,small_business
2942,2023-11-15,CA,consumer
2943,2023-07-12,CA,small_business
2944,2022-05-18,GA,small_business
2945,2023-08-24,GA,small_business
2946,2022-03-20,OH,consumer
2947,2023-03-06,CA,consumer
2948,2022-12-30,OH,small_business
2949,2023-01-23,FL,consumer
2950,2023-01-15,CA,consumer
2951,2022-01-23,TX,enterprise
2952,2023-01-06,FL,small_business
2953,2023-11-15,NY,enterprise
2954,2022-11-15,WA,consumer
2955,2022-07-22,FL,consumer
2956,2023-12-28,NY,small_business
2957,2022-03-14,PA,consumer
2958,2022-12-21,PA,consumer
2959,2023-01-10,CA,consumer
2960,2022-12-15,IL,small_business
2961,2023-11-04,TX,consumer
2962,2022-11-04,NY,consumer
2963,2023-12-12,OH,consumer
2964,2022-02-18,IL,consumer
2965,2023-06-20,NY,small_business
2966,2023-03-09,CA,consumer
2967,2022-06-25,FL,consumer
2968,2022-06-16,TX,consumer
2969,2023-06-10,NC,consumer
2970,2023-04-11,FL,consumer
2971,2023-03-23,NC,small_business
2972,2022-02-07,NY,consumer
2973,2023-03-13,GA,consumer
2974,2023-12-18,CA,consumer
2975,2022-01-13,TX,enterprise
2976,2022-12-09,CA,small_business
2977,2022-12-27,CA,consumer
2978,2023-10-17,NC,consumer
2979,2022-07-26,OH,consumer
2980,2022-12-14,PA,small_business
2981,2023-06-08,FL,enterprise
2982,2022-02-14,IL,small_business
2983,2023-08-08,PA,small_business
2984,2023-08-24,GA,consumer
2985,2023-06-10,IL,consumer
2986,2023-04-19,OH,consumer
2987,2023-06-30,TX,small_business
2988,2023-07-25,WA,consumer
2989,2023-10-22,CA,consumer
2990,2022-11-09,NY,consumer
2991,2022-11-29,NC,consumer
2992,2023-04-11,TX,small_business
2993,2022-05-21,CA,consumer
2994,2023-09-18,NY,small_business
2995,2023-07-17,NY,consumer
2996,2023-04-06,WA,consumer
2997,2022-08-09,GA,small_business
2998,2022-09-11,FL,small_business
2999,2022-11-14,WA,small_business
3000,2023-04-29,PA,consumer
3001,2023-07-22,NC,consumer
3002,2023-05-06,TX,small_business
3003,2023-11-10,FL,small_business
3004,2023-12-03,CA,small_business
3005,2023-05-30,CA,small_business
3006,2022-09-28,OH,consumer
3007,2023-03-14,CA,consumer
3008,2022-11-07,IL,small_business
3009,2023-04-05,OH,consumer
3010,2023-08-16,CA,small_business
3011,2022-09-27,FL,consumer
3012,2023-01-05,PA,small_business
3013,2022-02-03,NC,small_business
3014,2023-06-22,TX,consumer
3015,2022-12-24,WA,small_business
3016,2022-12-02,NC,consumer
3017,2023-01-24,PA,consumer
3018,2022-06-07,NY,small_business
3019,2023-03-13,OH,consumer
3020,2023-06-28,GA,consumer
3021,2022-09-13,TX,consumer
3022,2022-04-06,WA,enterprise
3023,2022-10-10,NC,consumer
3024,2022-05-25,FL,small_business
3025,2022-09-30,OH,consumer
3026,2023-04-03,FL,consumer
3027,2022-03-24,GA,small_business
3028,2023-06-30,GA,consumer
3029,2022-06-13,CA,small_business
3030,2023-10-16,CA,small_business
3031,2023-06-19,NY,enterprise
3032,2022-07-18,NC,small_business
3033,2023-02-16,NY,consumer
3034,2022-03-22,NC,small_business
3035,2022-03-14,FL,consumer
3036,2023-11-29,TX,consumer
3037,2023-08-09,NC,consumer
3038,2022-04-23,IL,small_business
3039,2022-07-26,NY,consumer
3040,2022-05-25,CA,consumer
3041,2022-10-16,CA,consumer
3042,2022-08-01,CA,consumer
3043,2022-08-28,NY,small_business
3044,2023-01-22,IL,consumer
3045,2022-05-19,TX,small_business
3046,2023-10-07,CA,small_business
3047,2023-06-16,TX,consumer
3048,2023-07-10,NY,consumer
3049,2022-05-04,WA,consumer
3050,2023-06-01,NY,consumer
3051,2023-09-03,CA,consumer
3052,2022-05-08,IL,consumer
3053,2023-07-03,NC,small_business
3054,2022-09-19,GA,consumer
3055,2023-07-29,GA,consumer
3056,2022-12-16,WA,consumer
3057,2023-08-09,PA,small_business
3058,2022-04-18,WA,consumer
3059,2022-10-12,CA,small_business
3060,2022-07-19,GA,consumer
3061,2022-07-01,NC,small_business
3062,2022-08-14,NC,consumer
3063,2022-10-07,FL,consumer
3064,2022-04-03,GA,consumer
3065,2023-06-01,TX,consumer
3066,2023-02-06,IL,small_business
3067,2023-08-29,NY,consumer
3068,2023-05-30,IL,consumer
3069,2022-04-19,PA,consumer
3070,2022-02-21,NY,consumer
3071,2022-11-05,TX,small_business
3072,2022-12-18,NY,consumer
3073,2022-06-25,PA,small_business
3074,2023-07-26,PA,small_business
3075,2023-03-01,OH,consumer
3076,2023-07-01,CA,consumer
3077,2022-03-21,GA,consumer
3078,2023-08-19,PA,consumer
3079,2022-05-31,CA,small_business
3080,2022-11-24,NY,consumer
3081,2022-11-17,FL,consumer
3082,2023-08-23,NY,small_business
3083,2022-07-22,CA,consumer
3084,2022-06-25,TX,small_business
3085,2022-09-05,CA,consumer
3086,2022-09-21,CA,consumer
3087,2022-05-13,TX,consumer
3088,2022-05-09,GA,consumer
3089,2022-06-18,FL,enterprise
3090,2022-12-08,NY,consumer
3091,2022-09-08,PA,small_business
3092,2022-10-14,IL,enterprise
3093,2023-06-09,CA,consumer
3094,2022-06-25,TX,small_business
3095,2023-10-27,TX,consumer
3096,2023-07-03,IL,consumer
3097,2022-05-08,FL,enterprise
3098,2022-08-18,NY,consumer
3099,2022-05-14,IL,small_business
3100,2022-07-19,WA,consumer
3101,2022-09-24,TX,consumer
3102,2022-04-06,FL,consumer
3103,2022-01-11,FL,consumer
3104,2022-11-17,OH,consumer
3105,2023-05-27,OH,small_business
3106,2022-08-10,OH,consumer
3107,2023-09-21,TX,enterprise
3108,2022-09-27,FL,consumer
3109,2023-10-20,GA,consumer
3110,2022-06-22,NY,consumer
3111,2023-01-29,WA,consumer
3112,2023-07-12,NY,consumer
3113,2022-02-13,FL,consumer
3114,2023-11-10,FL,consumer
3115,2022-09-24,NY,consumer
3116,2022-12-30,NC,consumer
3117,2023-04-04,CA,consumer
3118,2023-04-15,IL,consumer
3119,2022-01-18,IL,consumer
3120,2023-09-26,NC,small_business
3121,2023-04-01,IL,consumer
3122,2023-12-31,WA,consumer
3123,2022-12-11,NC,consumer
3124,2023-03-24,NY,consumer
3125,2022-11-18,NC,small_business
3126,2023-10-12,WA,small_business
3127,2023-08-31,TX,small_business
3128,2023-10-26,IL,consumer
3129,2023-01-04,TX,consumer
3130,2023-08-01,PA,consumer
3131,2022-09-19,CA,small_business
3132,2022-12-03,OH,consumer
3133,2023-07-09,NY,consumer
3134,2022-03-01,IL,consumer
3135,2023-06-03,CA,small_business
3136,2022-01-12,OH,consumer
3137,2023-02-28,FL,consumer
3138,2022-12-15,PA,small_business
3139,2022-12-09,TX,consumer
3140,2022-12-27,CA,enterprise
3141,2022-12-26,NY,consumer
3142,2022-10-25,WA,small_business
3143,2022-11-26,TX,small_business
3144,2023-02-19,PA,consumer
3145,2023-07-12,CA,small_business
3146,2023-02-08,OH,consumer
3147,2023-04-15,TX,consumer
3148,2023-09-03,FL,consumer
3149,2023-12-24,NY,consumer
3150,2022-03-21,CA,consumer
3151,2023-06-05,NY,consumer
3152,2022-06-14,NY,enterprise
3153,2022-05-24,FL,small_business
3154,2023-08-02,WA,consumer
3155,2022-02-20,FL,consumer
3156,2023-09-11,NC,consumer
3157,2023-07-17,FL,consumer
3158,2023-12-28,CA,small_business
3159,2023-05-03,TX,enterprise
3160,2023-09-30,NY,consumer
3161,2022-03-28,NY,consumer
3162,2023-10-12,NC,consumer
3163,2022-04-28,PA,consumer
3164,2022-08-18,IL,consumer
3165,2022-04-04,FL,consumer
3166,2022-10-21,NY,consumer
3167,2023-07-01,IL,consumer
3168,2022-07-15,CA,small_business
3169,2023-08-24,CA,small_business
3170,2023-03-19,TX,consumer
3171,2023-04-05,CA,consumer
3172,2023-11-17,PA,small_business
3173,2022-11-12,CA,consumer
3174,2022-09-09,CA,small_business
3175,2023-12-28,NC,consumer
3176,2023-02-11,WA,small_business
3177,2023-03-25,FL,consumer
3178,2022-08-05,FL,small_business
3179,2022-06-07,GA,consumer
3180,2022-05-04,CA,small_business
3181,2022-06-13,NY,consumer
3182,2022-05-23,CA,consumer
3183,2023-06-30,NY,small_business
3184,2022-02-12,WA,consumer
3185,2023-04-05,OH,consumer
3186,2023-11-24,WA,consumer
3187,2023-07-13,OH,small_business
3188,2022-10-22,IL,small_business
3189,2022-02-13,OH,consumer
3190,2023-09-01,PA,small_business
3191,2022-01-03,FL,small_business
3192,2023-05-13,TX,consumer
3193,2023-05-05,FL,consumer
3194,2022-05-21,TX,consumer
3195,2023-06-25,FL,consumer
3196,2022-05-09,CA,consumer
3197,2022-06-14,IL,consumer
3198,2023-08-16,TX,small_business
3199,2023-12-16,TX,consumer
3200,2022-07-13,FL,consumer
3201,2023-11-04,CA,consumer
3202,2023-10-29,WA,consumer
3203,2023-07-16,FL,small_business
3204,2022-04-13,NY,consumer
3205,2022-08-07,CA,small_business
3206,2023-05-10,NC,consumer
3207,2023-12-31,PA,consumer
3208,2023-08-18,NY,consumer
3209,2022-11-03,TX,small_business
3210,2022-06-21,OH,consumer
3211,2023-12-03,WA,consumer
3212,2022-07-21,NY,consumer
3213,2022-09-07,CA,consumer
3214,2023-12-06,CA,consumer
3215,2023-02-15,CA,consumer
3216,2022-07-13,OH,small_business
3217,2022-01-04,WA,consumer
3218,2022-11-10,WA,small_business
3219,2023-12-21,GA,small_business
3220,2022-11-12,CA,consumer
3221,2023-05-26,WA,consumer
3222,2022-07-04,NY,consumer
3223,2023-07-21,NY,consumer
3224,2023-07-21,PA,enterprise
3225,2023-03-21,CA,small_business
3226,2023-07-18,GA,consumer
3227,2023-02-27,WA,consumer
3228,2022-10-04,GA,consumer
3229,2023-06-23,GA,consumer
3230,2023-09-02,NY,consumer
3231,2023-09-06,CA,consumer
3232,2022-06-05,GA,consumer
3233,2023-05-09,IL,consumer
3234,2022-01-04,NC,consumer
3235,2023-02-22,CA,consumer
3236,2023-02-21,TX,consumer
3237,2022-09-23,NY,consumer
3238,2023-12-27,PA,consumer
3239,2023-10-07,GA,consumer
3240,2022-01-29,WA,enterprise
3241,2022-06-02,TX,consumer
3242,2022-06-01,FL,consumer
3243,2023-10-18,CA,consumer
3244,2023-01-14,TX,consumer
3245,2023-06-17,NY,consumer
3246,2023-08-15,IL,small_business
3247,2023-07-15,FL,enterprise
3248,2022-03-07,NY,consumer
3249,2022-04-13,PA,consumer
3250,2022-10-16,GA,small_business
3251,2022-09-05,TX,consumer
3252,2023-06-30,NY,consumer
3253,2022-04-25,OH,small_business
3254,2022-09-29,GA,consumer
3255,2022-06-22,GA,consumer
3256,2022-05-18,TX,consumer
3257,2022-05-07,FL,consumer
3258,2022-05-23,NC,enterprise
3259,2023-02-16,NY,consumer
3260,2022-10-27,NY,consumer
3261,2022-11-14,WA,consumer
3262,2022-12-16,CA,consumer
3263,2023-06-25,OH,consumer
3264,2023-09-22,NC,consumer
3265,2023-01-20,CA,consumer
3266,2023-04-14,OH,consumer
3267,2023-06-24,FL,small_business
3268,2023-05-19,NC,consumer
3269,2022-04-09,NC,small_business
3270,2023-12-19,NC,consumer
3271,2022-05-01,CA,consumer
3272,2022-10-28,OH,small_business
3273,2023-04-22,WA,small_business
3274,2022-10-22,PA,consumer
3275,2022-06-27,IL,consumer
3276,2023-11-06,CA,small_business
3277,2022-02-22,NC,consumer
3278,2022-06-29,CA,consumer
3279,2023-12-26,TX,consumer
3280,2023-06-17,WA,small_business
3281,2022-03-05,WA,consumer
3282,2023-07-05,WA,consumer
3283,2023-12-09,FL,enterprise
3284,2022-03-13,CA,consumer
3285,2022-10-30,FL,small_business
3286,2022-12-08,CA,consumer
3287,2022-04-06,NC,small_business
3288,2022-05-27,IL,consumer
3289,2022-05-07,NY,consumer
3290,2022-05-16,CA,consumer
3291,2022-10-22,NY,small_business
3292,2022-12-05,NC,consumer
3293,2022-06-23,OH,consumer
3294,2022-07-31,CA,consumer
3295,2022-05-21,CA,consumer
3296,2023-08-05,NY,consumer
3297,2022-06-04,CA,consumer
3298,2023-10-25,WA,consumer
3299,2023-01-29,PA,small_business
3300,2023-08-09,CA,consumer
3301,2023-04-10,GA,consumer
3302,2022-07-14,NY,consumer
3303,2023-03-15,TX,consumer
3304,2022-07-20,IL,enterprise
3305,2022-03-28,CA,consumer
3306,2022-07-05,FL,consumer
3307,2022-07-21,NC,small_business
3308,2022-04-09,WA,consumer
3309,2022-01-18,NY,enterprise
3310,2023-11-20,PA,consumer
3311,2023-01-10,TX,small_business
3312,2022-10-21,IL,small_business
3313,2023-11-10,TX,small_business
3314,2022-06-14,IL,consumer
3315,2022-10-22,CA,small_business
3316,2023-09-11,WA,small_business
3317,2023-04-07,NC,consumer
3318,2022-10-19,NY,consumer
3319,2022-07-06,GA,consumer
3320,2022-01-26,CA,small_business
3321,2022-03-04,OH,small_business
3322,2022-04-29,TX,consumer
3323,2023-07-29,CA,consumer
3324,2023-04-12,PA,consumer
3325,2022-11-13,FL,consumer
3326,2023-07-26,FL,small_business
3327,2022-04-28,FL,consumer
3328,2022-06-03,CA,small_business
3329,2022-10-14,CA,consumer
3330,2023-11-01,IL,consumer
3331,2023-03-25,PA,small_business
3332,2023-09-14,CA,consumer
3333,2022-07-01,NY,enterprise
3334,2023-09-12,IL,small_business
3335,2022-02-22,PA,small_business
3336,2022-06-16,GA,small_business
3337,2023-01-17,NY,consumer
3338,2022-02-06,IL,consumer
3339,2023-09-19,IL,small_business
3340,2023-09-26,TX,consumer
3341,2023-01-31,CA,small_business
3342,2022-08-12,CA,consumer
3343,2022-03-14,GA,small_business
3344,2023-03-28,TX,consumer
3345,2023-01-28,PA,small_business
3346,2023-07-09,IL,consumer
3347,2023-03-16,NY,consumer
3348,2022-04-04,GA,small_business
3349,2022-03-30,OH,consumer
3350,2023-07-25,CA,consumer
3351,2022-04-27,GA,consumer
3352,2023-11-17,FL,consumer
3353,2022-03-19,NY,consumer
3354,2023-06-16,OH,consumer
3355,2023-12-13,PA,consumer
3356,2022-11-19,TX,consumer
3357,2022-02-11,WA,small_business
3358,2023-10-02,PA,consumer
3359,2022-05-17,IL,consumer
3360,2023-01-21,CA,consumer
3361,2023-12-20,TX,consumer
3362,2023-06-28,FL,small_business
3363,2022-02-03,PA,small_business
3364,2023-08-22,FL,consumer
3365,2022-04-28,GA,consumer
3366,2023-07-02,TX,small_business
3367,2023-03-30,OH,consumer
3368,2022-07-30,GA,consumer
3369,2022-11-06,GA,consumer
3370,2022-03-28,GA,enterprise
3371,2023-12-22,NC,consumer
3372,2022-06-23,CA,consumer
3373,2022-08-14,OH,small_business
3374,2023-01-03,WA,consumer
3375,2023-05-06,IL,consumer
3376,2023-01-04,TX,consumer
3377,2023-01-04,WA,enterprise
3378,2023-03-02,CA,consumer
3379,2023-09-19,NY,consumer
3380,2022-10-16,CA,small_business
3381,2023-08-31,FL,small_business
3382,2023-07-29,NY,consumer
3383,2023-12-03,FL,consumer
3384,2023-10-29,WA,consumer
3385,2023-08-06,FL,consumer
3386,2022-06-30,FL,consumer
3387,2023-07-20,NC,small_business
3388,2023-06-22,GA,small_business
3389,2022-07-31,TX,small_business
3390,2023-05-10,CA,consumer
3391,2022-07-04,PA,consumer
3392,2023-01-17,NC,small_business
3393,2023-08-05,IL,consumer
3394,2022-05-18,TX,consumer
3395,2022-09-03,OH,consumer
3396,2023-08-04,PA,consumer
3397,2022-11-28,IL,consumer
3398,2023-12-03,NC,consumer
3399,2022-01-06,GA,small_business
3400,2023-06-11,PA,consumer
3401,2023-08-18,PA,consumer
3402,2023-11-02,PA,consumer
3403,2022-04-25,FL,consumer
3404,2023-12-20,FL,consumer
3405,2022-10-14,OH,consumer
3406,2022-09-14,IL,consumer
3407,2022-09-17,FL,consumer
3408,2023-04-11,CA,enterprise
3409,2023-04-27,OH,consumer
3410,2022-12-12,PA,consumer
3411,2022-02-21,NY,enterprise
3412,2023-12-22,NY,small_business
3413,2022-06-12,TX,small_business
3414,2022-03-10,WA,consumer
3415,2023-03-13,NC,small_business
3416,2022-10-29,IL,consumer
3417,2023-03-26,NY,consumer
3418,2023-10-02,OH,small_business
3419,2022-03-13,FL,consumer
3420,2022-07-27,WA,enterprise
3421,2023-01-13,CA,enterprise
3422,2023-07-30,CA,consumer
3423,2023-03-15,IL,consumer
3424,2022-10-07,TX,small_business
3425,2023-03-22,IL,consumer
3426,2023-12-17,GA,consumer
3427,2022-12-17,CA,consumer
3428,2023-10-07,FL,small_business
3429,2023-07-24,PA,enterprise
3430,2022-08-08,GA,consumer
3431,2022-07-02,FL,small_business
3432,2023-07-17,TX,small_business
3433,2022-06-01,IL,consumer
3434,2022-09-03,FL,consumer
3435,2022-06-21,GA,consumer
3436,2023-03-19,IL,small_business
3437,2022-08-03,TX,consumer
3438,2023-04-26,OH,consumer
3439,2023-11-14,FL,consumer
3440,2023-08-29,CA,consumer
3441,2023-11-24,IL,consumer
3442,2022-01-18,WA,consumer
3443,2022-11-29,OH,consumer
3444,2022-06-10,TX,small_business
3445,2023-11-02,OH,small_business
3446,2023-06-04,TX,small_business
3447,2022-08-22,IL,consumer
3448,2023-02-16,FL,consumer
3449,2023-03-18,TX,small_business
3450,2022-12-28,NY,consumer
3451,2022-12-13,WA,consumer
3452,2022-02-10,TX,consumer
3453,2022-11-27,GA,consumer
3454,2022-09-12,PA,consumer
3455,2023-08-21,FL,small_business
3456,2023-09-24,CA,small_business
3457,2023-07-02,TX,small_business
3458,2022-01-23,CA,enterprise
3459,2023-09-07,IL,consumer
3460,2022-10-17,WA,consumer
3461,2022-10-31,NC,consumer
3462,2023-11-21,CA,small_business
3463,2023-09-26,TX,consumer
3464,2022-02-07,CA,small_business
3465,2022-09-20,WA,consumer
3466,2023-07-02,TX,consumer
3467,2023-01-29,TX,small_business
3468,2022-07-08,PA,small_business
3469,2023-01-19,IL,small_business
3470,2023-09-25,TX,consumer
3471,2022-06-13,PA,consumer
3472,2023-06-29,CA,consumer
3473,2023-06-21,CA,small_business
3474,2023-10-09,CA,consumer
3475,2022-08-06,NY,consumer
3476,2022-06-07,WA,consumer
3477,2023-02-04,IL,small_business
3478,2023-01-23,OH,consumer
3479,2022-10-26,NY,enterprise
3480,2023-07-23,OH,consumer
3481,2023-08-07,WA,consumer
3482,2022-06-29,NY,small_business
3483,2023-08-04,WA,consumer
3484,2022-06-18,PA,consumer
3485,2022-10-25,OH,consumer
3486,2022-01-20,TX,consumer
3487,2022-09-06,PA,small_business
3488,2023-12-01,FL,consumer
3489,2022-11-20,WA,consumer
3490,2023-06-03,NC,small_business
3491,2022-03-20,NY,consumer
3492,2023-04-09,WA,consumer
3493,2022-09-29,NC,small_business
3494,2023-06-28,IL,small_business
3495,2023-11-09,CA,consumer
3496,2023-01-24,CA,consumer
3497,2022-03-17,CA,consumer
3498,2022-12-14,CA,consumer
3499,2022-03-31,WA,small_business
3500,2022-11-25,TX,consumer
3501,2022-02-14,OH,consumer
3502,2023-04-13,PA,consumer
3503,2022-08-15,PA,consumer
3504,2022-05-28,TX,small_business
3505,2022-01-13,IL,consumer
3506,2023-10-11,PA,consumer
3507,2023-09-04,IL,consumer
3508,2023-08-16,TX,consumer
3509,2022-02-12,OH,small_business
3510,2022-09-13,CA,small_business
3511,2023-12-11,IL,enterprise
3512,2023-02-27,NY,consumer
3513,2022-04-04,TX,small_business
3514,2022-04-13,GA,consumer
3515,2022-07-12,CA,consumer
3516,2023-12-11,WA,consumer
3517,2022-05-04,NC,small_business
3518,2023-10-22,NY,small_business
3519,2023-05-10,TX,consumer
3520,2023-11-04,CA,small_business
3521,2023-08-26,NC,small_business
3522,2022-08-31,PA,small_business
3523,2023-08-28,CA,consumer
3524,2022-05-04,FL,enterprise
3525,2022-08-01,CA,small_business
3526,2022-06-04,IL,consumer
3527,2022-04-08,FL,consumer
3528,2022-03-07,CA,small_business
3529,2022-05-17,GA,small_business
3530,2022-03-29,TX,consumer
3531,2022-10-05,IL,enterprise
3532,2022-02-22,PA,consumer
3533,2022-02-14,WA,consumer
3534,2023-12-24,FL,consumer
3535,2022-03-06,NC,consumer
3536,2022-02-24,NY,consumer
3537,2022-01-22,NC,consumer
3538,2022-04-07,TX,consumer
3539,2023-01-21,OH,consumer
3540,2023-08-27,CA,consumer
3541,2023-06-21,WA,small_business
3542,2023-02-28,WA,consumer
3543,2022-03-04,FL,consumer
3544,2023-07-20,FL,consumer
3545,2022-01-28,IL,consumer
3546,2023-04-06,TX,consumer
3547,2022-10-26,PA,small_business
3548,2023-10-06,OH,consumer
3549,2022-08-13,FL,consumer
3550,2023-04-12,CA,consumer
3551,2022-11-18,NC,consumer
3552,2023-01-17,CA,small_business
3553,2023-11-17,PA,enterprise
3554,2023-06-05,CA,consumer
3555,2022-10-30,CA,consumer
3556,2022-11-23,CA,consumer
3557,2023-05-30,NY,consumer
3558,2022-09-10,PA,consumer
3559,2022-05-03,FL,consumer
3560,2022-12-08,PA,consumer
3561,2022-02-19,PA,consumer
3562,2022-05-04,CA,small_business
3563,2022-11-04,CA,consumer
3564,2023-08-05,PA,consumer
3565,2023-07-25,PA,small_business
3566,2022-07-10,IL,consumer
3567,2022-11-05,TX,consumer
3568,2022-04-23,GA,consumer
3569,2023-07-06,CA,consumer
3570,2022-06-29,PA,small_business
3571,2023-08-07,CA,consumer
3572,2023-09-07,PA,consumer
3573,2023-05-19,NY,small_business
3574,2022-08-30,OH,consumer
3575,2023-11-27,CA,small_business
3576,2023-05-16,IL,consumer
3577,2023-04-17,CA,consumer
3578,2023-09-18,PA,small_business
3579,2023-10-06,CA,consumer
3580,2022-02-26,CA,consumer
3581,2023-10-06,OH,consumer
3582,2023-07-13,CA,small_business
3583,2022-05-31,TX,enterprise
3584,2022-08-13,GA,consumer
3585,2023-07-04,GA,consumer
3586,2022-06-08,NC,consumer
3587,2022-11-27,NY,consumer
3588,2023-05-18,FL,consumer
3589,2023-04-20,GA,small_business
3590,2023-10-27,CA,consumer
3591,2022-03-23,OH,consumer
3592,2022-08-04,CA,consumer
3593,2023-12-20,NC,consumer
3594,2023-02-20,PA,consumer
3595,2022-07-01,FL,consumer
3596,2022-07-31,FL,consumer
3597,2022-09-05,TX,consumer
3598,2023-02-09,NY,consumer
3599,2022-07-27,OH,consumer
3600,2023-03-30,IL,small_business
3601,2022-11-22,FL,consumer
3602,2023-03-22,TX,consumer
3603,2022-04-24,OH,small_business
3604,2023-04-01,NY,consumer
3605,2023-11-07,TX,consumer
3606,2022-04-09,WA,small_business
3607,2022-08-28,FL,consumer
3608,2023-05-22,FL,small_business
3609,2023-03-27,WA,consumer
3610,2023-05-08,NY,consumer
3611,2023-02-13,WA,consumer
3612,2023-05-14,OH,consumer
3613,2023-03-21,PA,consumer
3614,2022-02-24,TX,consumer
3615,2023-07-03,CA,consumer
3616,2022-11-23,NY,consumer
3617,2022-02-07,CA,consumer
3618,2022-10-26,CA,consumer
3619,2022-11-14,IL,consumer
3620,2022-03-05,OH,consumer
3621,2023-12-29,CA,small_business
3622,2022-06-12,OH,consumer
3623,2022-08-30,WA,consumer
3624,2022-11-18,OH,small_business
3625,2023-08-31,GA,small_business
3626,2023-06-27,OH,consumer
3627,2023-07-17,TX,consumer
3628,2022-06-23,NY,small_business
3629,2023-09-10,WA,consumer
3630,2023-08-29,PA,consumer
3631,2022-12-05,GA,consumer
3632,2023-02-03,WA,consumer
3633,2022-01-28,TX,small_business
3634,2023-07-10,NY,consumer
3635,2023-12-03,PA,consumer
3636,2022-12-11,CA,consumer
3637,2023-01-30,IL,consumer
3638,2022-12-31,GA,small_business
3639,2022-03-02,IL,small_business
3640,2023-03-29,TX,consumer
3641,2023-06-11,OH,small_business
3642,2023-11-09,CA,consumer
3643,2023-11-10,NC,consumer
3644,2022-12-26,CA,consumer
3645,2023-12-02,NC,consumer
3646,2023-01-21,FL,consumer
3647,2023-04-14,NY,small_business
3648,2023-03-16,FL,consumer
3649,2023-12-31,TX,consumer
3650,2023-06-23,FL,small_business
3651,2022-03-29,NC,small_business
3652,2022-02-22,GA,consumer
3653,2022-10-27,CA,consumer
3654,2023-01-12,PA,small_business
3655,2023-05-04,NC,consumer
3656,2022-12-18,GA,consumer
3657,2023-01-11,NY,consumer
3658,2023-11-04,CA,consumer
3659,2022-09-02,WA,consumer
3660,2022-12-27,NY,small_business
3661,2023-02-11,NY,consumer
3662,2022-12-08,OH,enterprise
3663,2023-12-08,TX,consumer
3664,2023-12-04,GA,consumer
3665,2023-01-10,CA,consumer
3666,2022-11-25,OH,consumer
3667,2023-03-06,WA,consumer
3668,2022-05-13,WA,small_business
3669,2022-11-07,WA,consumer
3670,2022-06-08,NC,consumer
3671,2022-04-16,TX,consumer
3672,2022-03-11,WA,consumer
3673,2023-03-05,WA,consumer
3674,2022-01-01,FL,consumer
